file,method,catalog,edge_nodes,cache,requests,bandwidth_env,ACT,AMS,objective_base,CA,CA_rate,objective_CA,downloaded_mb,reused_mb,reuse_rate
fg_hetero_good_cache1280_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,600,hetero_good,119.05687943262411,220.10104166666667,169.5789605496454,506,0.8433333333333334,1012.9122938829787,21844,24449,0.5281360032834338
fg_hetero_good_cache1280_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,700,hetero_good,119.10716312056736,220.06270833333338,169.58493572695036,606,0.8657142857142858,1035.299221441236,21798,24495,0.5291296740327911
fg_hetero_good_cache1280_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,800,hetero_good,119.09581560283688,220.049375,169.57259530141843,706,0.8825,1052.0725953014185,21782,24511,0.5294752986412633
fg_hetero_good_cache1280_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1280,900,hetero_good,119.05687943262411,220.10104166666667,169.5789605496454,806,0.8955555555555555,1065.1345161052009,21844,24449,0.5281360032834338
fg_hetero_good_cache1408_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,1000,hetero_good,116.70246453900708,216.09625,166.39935726950353,906,0.906,1072.3993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1408_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,200,hetero_good,123.24166666666666,223.34354166666668,173.29260416666668,104,0.52,693.2926041666667,20168,34262,0.6294690428072754
fg_hetero_good_cache1408_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,300,hetero_good,116.70246453900708,216.09625,166.39935726950353,206,0.6866666666666666,853.0660239361702,17098,29195,0.6306569027714773
fg_hetero_good_cache1408_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,400,hetero_good,116.70246453900708,216.09625,166.39935726950353,306,0.765,931.3993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1408_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,500,hetero_good,120.50677655677656,219.7975,170.1521382783883,409,0.818,988.1521382783883,24126,26450,0.5229753242644732
fg_hetero_good_cache1408_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,600,hetero_good,116.70246453900708,216.09625,166.39935726950353,506,0.8433333333333334,1009.7326906028369,17098,29195,0.6306569027714773
fg_hetero_good_cache1408_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,700,hetero_good,116.70246453900708,216.09625,166.39935726950353,606,0.8657142857142858,1032.1136429837893,17098,29195,0.6306569027714773
fg_hetero_good_cache1408_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,800,hetero_good,116.70246453900708,216.09625,166.39935726950353,706,0.8825,1048.8993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1408_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1408,900,hetero_good,116.70246453900708,216.09625,166.39935726950353,806,0.8955555555555555,1061.9549128250592,17098,29195,0.6306569027714773
fg_hetero_good_cache1536_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,1000,hetero_good,116.70246453900708,216.09625,166.39935726950353,906,0.906,1072.3993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1536_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,200,hetero_good,123.23208333333332,223.32437500000003,173.27822916666668,104,0.52,693.2782291666667,20145,34285,0.629891603894911
fg_hetero_good_cache1536_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,300,hetero_good,116.70246453900708,216.09625,166.39935726950353,206,0.6866666666666666,853.0660239361702,17098,29195,0.6306569027714773
fg_hetero_good_cache1536_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,400,hetero_good,116.70246453900708,216.09625,166.39935726950353,306,0.765,931.3993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1536_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,500,hetero_good,120.56199633699633,220.006875,170.28443566849816,409,0.818,988.2844356684982,24327,26249,0.5190011072445428
fg_hetero_good_cache1536_req600.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,600,hetero_good,116.70246453900708,216.09625,166.39935726950353,506,0.8433333333333334,1009.7326906028369,17098,29195,0.6306569027714773
fg_hetero_good_cache1536_req700.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,700,hetero_good,116.70246453900708,216.09625,166.39935726950353,606,0.8657142857142858,1032.1136429837893,17098,29195,0.6306569027714773
fg_hetero_good_cache1536_req800.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,800,hetero_good,116.70246453900708,216.09625,166.39935726950353,706,0.8825,1048.8993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1536_req900.json,FG-DSCR-GC-K8sCA-tuned,None,None,1536,900,hetero_good,116.70246453900708,216.09625,166.39935726950353,806,0.8955555555555555,1061.9549128250592,17098,29195,0.6306569027714773
fg_hetero_good_cache1664_req1000.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,1000,hetero_good,116.70246453900708,216.09625,166.39935726950353,906,0.906,1072.3993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1664_req200.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,200,hetero_good,123.23208333333332,223.32437500000003,173.27822916666668,104,0.52,693.2782291666667,20145,34285,0.629891603894911
fg_hetero_good_cache1664_req300.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,300,hetero_good,116.70246453900708,216.09625,166.39935726950353,206,0.6866666666666666,853.0660239361702,17098,29195,0.6306569027714773
fg_hetero_good_cache1664_req400.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,400,hetero_good,116.70246453900708,216.09625,166.39935726950353,306,0.765,931.3993572695035,17098,29195,0.6306569027714773
fg_hetero_good_cache1664_req500.json,FG-DSCR-GC-K8sCA-tuned,None,None,1664,500,hetero_good,120.50677655677656,219.7975,170.1521382783883,409,0.818,988.1521382783883,24126,26450,0.5229753242644732
